Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
05월 03일, KIA,7회초,장현식,8 고승민,5 (2-2),헛스윙 삼진,무사 1루 1:6,1사 1루 1:6,0.67,0.94,-0.41,96.90%,-0.015
06월 07일, KT,1회말,엄상백,2 고승민,3 (1-1),중견수 플라이 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,51.00%,-0.015
05월 10일, 두산,1회말,최원준,2 고승민,7 (1-2),유격수 땅볼 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,51.00%,-0.015
04월 19일, KIA,1회말,이의리,2 고승민,5 (2-2),유격수 땅볼 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,51.00%,-0.015
05월 12일, KT,1회초,고영표,2 고승민,3 (1-1),1루수 땅볼 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,53.80%,-0.016
04월 14일, 삼성,1회초,뷰캐넌,2 고승민,4 (1-2),2루수 땅볼 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,53.80%,-0.016
04월 18일, KIA,3회말,앤더슨,2 고승민,6 (2-2),3루수 파울플라이 아웃,무사 0:2,1사 0:2,0.61,0.523,-0.257,75.20%,-0.016
04월 15일, 삼성,4회초,수아레즈,2 고승민,4 (0-2),루킹 삼진,2사 3루 4:0,이닝종료 4:0,0.58,0.387,-0.387,14.00%,-0.016
08월 03일, NC,8회말,류진욱,9 고승민,3 (1-1),2루수 땅볼 아웃,1사 4:1,2사 4:1,0.65,0.266,-0.167,4.10%,-0.016
09월 06일, 삼성,5회말,와이드너,9 고승민,4 (1-2),헛스윙 삼진,2사 1:0,이닝종료 1:0,0.64,0.099,-0.099,33.70%,-0.016
06월 08일, KT,1회말,배제성,2 고승민,3 (2-0),유격수 플라이 아웃,1사 1:0,2사 1:0,0.65,0.266,-0.167,40.60%,-0.016
08월 24일, LG,2회초,켈리,6 고승민,4 (2-1),중견수 플라이 아웃,1사 0:0,2사 0:0,0.65,0.266,-0.167,54.00%,-0.016
05월 27일, 키움,2회초,최원태,5 고승민,3 (0-2),낫아웃 삼진,1사 0:0,2사 0:0,0.65,0.266,-0.167,54.00%,-0.016
05월 26일, 키움,2회초,후라도,5 고승민,1 (0-0),2루수 땅볼 아웃,1사 0:0,2사 0:0,0.65,0.266,-0.167,54.00%,-0.016
04월 02일, 두산,2회초,최원준,5 고승민,5 (2-2),헛스윙 삼진,1사 0:0,2사 0:0,0.65,0.266,-0.167,54.00%,-0.016
08월 17일, SSG,2회말,오원석,9 고승민,3 (2-0),1루수 땅볼 아웃,1사 2:2,2사 2:2,0.67,0.266,-0.167,51.10%,-0.017
06월 01일, LG,2회초,플럿코,4 고승민,5 (2-2),헛스윙 삼진,무사 0:4,1사 0:4,0.66,0.523,-0.257,86.30%,-0.017
05월 09일, 두산,1회말,알칸타라,2 고승민,6 (3-2),1루수 땅볼 아웃,무사 1루 0:0,1사 2루 0:0,1.42,0.94,-0.19,56.60%,-0.017
07월 06일, 한화,5회초,이태양,3 고승민,4 (1-2),2루수 땅볼 아웃,1사 3:2,2사 3:2,0.69,0.266,-0.167,40.00%,-0.017
08월 04일, SSG,6회말,노경은,7 고승민,3 (0-2),헛스윙 삼진,1사 4:1,2사 4:1,0.7,0.266,-0.167,11.30%,-0.018
05월 14일, KT,3회초,배제성,2 고승민,2 (0-1),1루수 땅볼 아웃,무사 2:0,1사 2:0,0.69,0.523,-0.257,30.20%,-0.018
04월 11일, LG,2회말,박명근,5 고승민,3 (0-2),헛스윙 삼진,1사 1:0,2사 1:0,0.71,0.266,-0.167,39.80%,-0.018
08월 12일, KIA,7회말,임기영,9 고승민,5 (2-2),우익수 플라이 아웃,무사 9:5,1사 9:5,0.69,0.523,-0.257,5.10%,-0.018
09월 09일, NC,2회초,최성영,9 고승민,3 (0-2),루킹 삼진,2사 1루 2:0,이닝종료 2:0,0.64,0.215,-0.215,33.70%,-0.018
05월 10일, 두산,5회말,최원준,2 고승민,5 (2-2),헛스윙 삼진,1사 1루 0:2,2사 1루 0:2,0.75,0.53,-0.315,79.80%,-0.018
08월 06일, SSG,8회말,문승원,7 고승민,4 (2-1),투수 희생번트 아웃,무사 1루 0:0,1사 2루 0:0,2.68,0.94,-0.19,65.20%,-0.019
06월 28일, 삼성,3회말,수아레즈,1 고승민,2 (1-0),좌익수 플라이 아웃,무사 5:1,1사 5:1,0.75,0.523,-0.257,14.00%,-0.019
04월 14일, 삼성,9회초,오승환,2 고승민,4 (1-2),중견수 플라이 아웃,무사 6:9,1사 6:9,0.75,0.523,-0.257,98.60%,-0.019
06월 08일, KT,4회말,배제성,2 고승민,9 (3-2),헛스윙 삼진,무사 4:0,1사 4:0,0.76,0.523,-0.257,12.00%,-0.019
05월 11일, 두산,1회말,딜런,2 고승민,4 (2-1),2루수 땅볼 아웃,무사 1루 1:0,1사 2루 1:0,1.53,0.94,-0.19,46.40%,-0.019
05월 09일, 두산,6회말,알칸타라,2 고승민,3 (1-1),유격수 땅볼 아웃,2사 2:1,이닝종료 2:1,0.75,0.099,-0.099,30.50%,-0.019
09월 09일, NC,5회초,송명기,7 고승민,2 (1-0),좌익수 플라이 아웃,1사 0:2,2사 0:2,0.79,0.266,-0.167,80.30%,-0.019
04월 15일, 삼성,6회초,이상민,2 고승민,4 (1-2),중견수 플라이 아웃,2사 3루 6:3,이닝종료 6:3,0.72,0.387,-0.387,15.80%,-0.02
04월 22일, NC,4회초,신민혁,3 고승민,5 (2-2),헛스윙 삼진,"1사 2,3루 6:1","2사 2,3루 6:1",0.39,1.578,-0.944,7.40%,-0.02
04월 01일, 두산,2회초,알칸타라,5 고승민,2 (0-1),1루수 땅볼 아웃,무사 0:3,1사 0:3,0.81,0.523,-0.257,80.20%,-0.02
04월 30일, 키움,3회말,안우진,3 고승민,4 (1-2),좌익수 플라이 아웃,무사 0:1,1사 0:1,0.8,0.523,-0.257,65.00%,-0.021
04월 21일, NC,6회초,구창모,2 고승민,4 (1-2),헛스윙 삼진,1사 0:2,2사 0:2,0.85,0.266,-0.167,83.50%,-0.021
04월 16일, 삼성,6회초,원태인,3 고승민,4 (1-2),우익수 플라이 아웃,1사 0:2,2사 0:2,0.85,0.266,-0.167,83.50%,-0.021
08월 17일, SSG,4회말,오원석,9 고승민,5 (2-2),2루수 땅볼 아웃,무사 2:3,1사 2:3,0.83,0.523,-0.257,66.60%,-0.021
06월 24일, LG,3회초,플럿코,1 고승민,2 (0-1),1루수 땅볼 아웃,무사 0:3,1사 0:3,0.84,0.523,-0.257,82.00%,-0.021
06월 01일, LG,4회초,플럿코,4 고승민,4 (1-2),헛스윙 삼진,1사 1루 0:4,2사 1루 0:4,0.88,0.53,-0.315,90.00%,-0.021
08월 08일, 키움,5회초,안우진,1 고승민,5 (3-1),유격수 땅볼 아웃,1사 0:0,2사 0:0,0.87,0.266,-0.167,55.20%,-0.022
06월 17일, SSG,2회초,김광현,1 고승민,4 (1-2),헛스윙 삼진,1사 1루 2:0,2사 2루 2:0,0.9,0.53,-0.315,31.90%,-0.022
06월 21일, KT,3회초,고영표,1 고승민,2 (1-0),좌익수 플라이 아웃,무사 1:0,1사 1:0,0.87,0.523,-0.257,40.80%,-0.022
06월 30일, 두산,1회말,브랜든,1 고승민,4 (1-2),2루수 땅볼 아웃,무사 0:0,1사 0:0,0.87,0.523,-0.257,52.60%,-0.022
06월 27일, 삼성,1회말,원태인,1 고승민,1 (0-0),투수 땅볼 아웃,무사 0:0,1사 0:0,0.87,0.523,-0.257,52.60%,-0.022
08월 08일, 키움,1회초,안우진,1 고승민,3 (0-2),헛스윙 삼진,무사 0:0,1사 0:0,0.87,0.523,-0.257,52.20%,-0.022
07월 05일, 한화,1회초,한승주,1 고승민,3 (1-1),2루수 땅볼 아웃,무사 0:0,1사 0:0,0.87,0.523,-0.257,52.20%,-0.022
06월 24일, LG,1회초,플럿코,1 고승민,1 (0-0),유격수 땅볼 아웃,무사 0:0,1사 0:0,0.87,0.523,-0.257,52.20%,-0.022
06월 23일, LG,1회초,켈리,1 고승민,4 (2-1),중견수 플라이 아웃,무사 0:0,1사 0:0,0.87,0.523,-0.257,52.20%,-0.022
06월 18일, SSG,1회초,엘리아스,1 고승민,4 (1-2),루킹 삼진,무사 0:0,1사 0:0,0.87,0.523,-0.257,52.20%,-0.022
05월 02일, KIA,4회초,김대유,2 고승민,5 (2-2),헛스윙 삼진,1사 1루 5:3,2사 2루 5:3,0.92,0.53,-0.315,28.80%,-0.022
06월 13일, 한화,1회말,문동주,5 고승민,3 (1-1),2루수 땅볼 아웃,2사 1루 1:1,이닝종료 1:1,0.79,0.215,-0.215,50.00%,-0.022
08월 05일, SSG,5회말,이로운,8 고승민,6 (3-2),헛스윙 삼진,2사 1루 4:5,이닝종료 4:5,0.8,0.215,-0.215,66.30%,-0.023
05월 19일, SSG,5회말,임준섭,3 고승민,6 (3-2),헛스윙 삼진,2사 2루 1:3,이닝종료 1:3,0.8,0.373,-0.373,78.30%,-0.023
05월 14일, KT,4회초,배제성,2 고승민,5 (2-2),낫아웃 삼진,"2사 2,3루 4:0",이닝종료 4:0,0.77,0.634,-0.634,14.00%,-0.023
06월 10일, 삼성,2회초,수아레즈,5 고승민,2 (1-0),유격수 땅볼 아웃,무사 0:2,1사 0:2,0.92,0.523,-0.257,72.40%,-0.023
08월 04일, SSG,4회말,박종훈,7 고승민,9 (3-2),좌익수 플라이 아웃,2사 2루 4:0,이닝종료 4:0,0.82,0.373,-0.373,10.00%,-0.023
05월 09일, 두산,9회말,홍건희,2 고승민,3 (1-1),투수 땅볼 아웃,무사 5:2,1사 5:2,0.91,0.523,-0.257,1.80%,-0.023
07월 01일, 두산,1회말,곽빈,1 고승민,6 (3-2),2루수 땅볼 아웃,무사 1:0,1사 1:0,0.92,0.523,-0.257,42.20%,-0.024
09월 03일, 두산,7회말,박치국,7 고승민,6 (2-2),중견수 플라이 아웃,2사 1:0,이닝종료 1:0,0.94,0.099,-0.099,25.20%,-0.024
04월 30일, 키움,5회말,안우진,3 고승민,4 (1-2),1루수 땅볼 아웃,1사 3:2,2사 3:2,0.97,0.266,-0.167,35.40%,-0.024
04월 01일, 두산,3회초,알칸타라,5 고승민,2 (0-1),유격수 땅볼 아웃,2사 1루 1:3,이닝종료 1:3,0.85,0.215,-0.215,76.80%,-0.024
05월 21일, SSG,5회말,맥카티,8 고승민,2 (1-0),중견수 플라이 아웃,1사 1루 4:0,2사 1루 4:0,1,0.53,-0.315,9.60%,-0.024
05월 12일, KT,6회초,고영표,2 고승민,4 (1-2),헛스윙 삼진,1사 1:1,2사 1:1,0.98,0.266,-0.167,55.80%,-0.024
08월 08일, 키움,7회초,이명종,1 고승민,4 (2-1),2루수 땅볼 아웃,무사 1:0,1사 1:0,0.98,0.523,-0.257,32.90%,-0.025
06월 22일, KT,3회초,벤자민,1 고승민,4 (1-2),2루수 땅볼 아웃,무사 0:2,1사 0:2,0.97,0.523,-0.257,74.00%,-0.025
04월 07일, KT,2회말,고영표,5 고승민,9 (3-2),1루수 땅볼 아웃,무사 2:0,1사 2:0,0.97,0.523,-0.257,31.20%,-0.025
08월 06일, SSG,3회말,맥카티,7 고승민,4 (1-2),헛스윙 삼진,무사 0:0,1사 0:0,0.99,0.523,-0.257,53.00%,-0.025
04월 20일, KIA,3회말,메디나,3 고승민,2 (0-1),투수 땅볼 아웃,무사 3:3,1사 3:3,0.99,0.523,-0.257,53.00%,-0.025
08월 08일, 키움,3회초,안우진,1 고승민,1 (0-0),유격수 땅볼 아웃,무사 0:0,1사 0:0,0.99,0.523,-0.257,52.50%,-0.025
07월 02일, 두산,3회말,알칸타라,1 고승민,4 (1-2),헛스윙 삼진,2사 1루 0:0,이닝종료 0:0,0.92,0.215,-0.215,50.00%,-0.026
09월 09일, NC,6회초,김영규,9 고승민,2 (1-0),3루수 번트 땅볼 아웃,2사 1루 4:3,이닝종료 4:3,0.92,0.215,-0.215,39.20%,-0.026
04월 27일, 한화,5회말,김민우,3 고승민,4 (1-2),좌익수 플라이 아웃,2사 3루 0:2,이닝종료 0:2,0.95,0.387,-0.387,78.30%,-0.026
09월 09일, NC,3회초,송명기,7 고승민,3 (0-2),2루수 땅볼 아웃,무사 0:1,1사 0:1,1.03,0.523,-0.257,64.00%,-0.026
05월 31일, LG,3회초,켈리,4 고승민,5 (2-2),중견수 플라이 아웃,2사 2루 2:0,이닝종료 2:0,0.94,0.373,-0.373,32.30%,-0.027
05월 23일, NC,4회말,신민혁,3 고승민,2 (0-1),중견수 플라이 아웃,무사 0:0,1사 0:0,1.07,0.523,-0.257,53.30%,-0.027
04월 27일, 한화,4회말,김민우,3 고승민,7 (3-2),헛스윙 삼진,무사 0:0,1사 0:0,1.07,0.523,-0.257,53.30%,-0.027
08월 24일, LG,4회초,켈리,6 고승민,6 (2-2),헛스윙 삼진,2사 1루 0:0,이닝종료 0:0,1,0.215,-0.215,56.00%,-0.028
04월 26일, 한화,5회말,김기중,3 고승민,6 (3-2),1루수 땅볼 아웃,1사 2루 1:2,2사 3루 1:2,1.18,0.75,-0.363,70.10%,-0.028
07월 02일, 두산,8회말,김명신,1 고승민,5 (2-2),좌익수 파울플라이 아웃,1사 4:2,2사 4:2,1.15,0.266,-0.167,9.00%,-0.029
04월 09일, KT,5회말,배제성,7 고승민,1 (0-0),중견수 플라이 아웃,무사 0:0,1사 0:0,1.17,0.523,-0.257,53.60%,-0.03
07월 05일, 한화,5회초,이태양,1 고승민,6 (2-2),헛스윙 삼진,무사 1:1,1사 1:1,1.19,0.523,-0.257,53.00%,-0.03
07월 01일, 두산,4회말,곽빈,1 고승민,2 (1-0),중견수 플라이 아웃,무사 1:0,1사 1:0,1.19,0.523,-0.257,39.50%,-0.03
05월 09일, 두산,4회말,알칸타라,2 고승민,6 (2-2),유격수 땅볼 아웃,무사 2:1,1사 2:1,1.19,0.523,-0.257,39.50%,-0.03
05월 16일, 한화,4회초,페냐,7 고승민,4 (2-1),1루수 땅볼 아웃,1사 2루 1:0,2사 3루 1:0,1.26,0.75,-0.363,38.60%,-0.031
06월 21일, KT,6회초,고영표,1 고승민,3 (0-2),중견수 플라이 아웃,무사 1:3,1사 1:3,1.23,0.523,-0.257,81.40%,-0.031
08월 06일, SSG,5회말,맥카티,7 고승민,2 (1-1),1루주자 고승민 : 2루도루실패,2사 1루 0:0,이닝종료 0:0,1.11,0.215,-0.215,50.00%,-0.031
04월 26일, 한화,1회말,장민재,3 고승민,5 (2-2),우익수 플라이 아웃,1사 2루 1:0,2사 3루 1:0,1.29,0.75,-0.363,43.20%,-0.032
04월 07일, KT,7회말,고영표,5 고승민,4 (2-1),1루수 땅볼 아웃,무사 1루 4:1,1사 2루 4:1,1.96,0.94,-0.19,14.10%,-0.032
06월 20일, KT,5회초,배제성,1 고승민,4 (2-1),2루수 땅볼 아웃,1사 2루 1:0,2사 3루 1:0,1.32,0.75,-0.363,37.10%,-0.032
04월 01일, 두산,11회초,최지강,5 고승민,4 (2-1),중견수 플라이 아웃,"2사 1,2루 10:9",이닝종료 10:9,1.25,0.484,-0.484,20.00%,-0.032
05월 11일, 두산,2회말,딜런,2 고승민,2 (0-1),선행주자아웃 출루,"1사 1,2루 1:2","2사 1,3루 1:2",1.69,0.977,-0.441,65.80%,-0.032
07월 05일, 한화,7회초,김범수,1 고승민,3 (0-2),중견수 플라이 아웃,2사 1루 1:3,이닝종료 1:3,1.15,0.215,-0.215,89.00%,-0.033
05월 14일, KT,1회초,배제성,2 고승민,3 (0-2),루킹 삼진,무사 1루 0:0,1사 1루 0:0,1.44,0.94,-0.41,49.80%,-0.033
08월 04일, SSG,8회말,문승원,7 고승민,1 (0-0),선행주자아웃 출루,1사 1루 4:1,2사 1루 4:1,1.38,0.53,-0.315,5.50%,-0.034
05월 23일, NC,1회말,신민혁,3 고승민,5 (2-2),헛스윙 삼진,1사 2루 0:0,2사 2루 0:0,1.21,0.75,-0.377,53.20%,-0.034
06월 23일, LG,6회초,켈리,1 고승민,3 (2-0),유격수 플라이 아웃,무사 0:0,1사 0:0,1.34,0.523,-0.257,53.40%,-0.034
04월 01일, 두산,8회초,정철원,5 고승민,6 (3-2),루킹 삼진,1사 8:8,2사 8:8,1.39,0.266,-0.167,58.20%,-0.035
05월 02일, KIA,2회초,메디나,2 고승민,2 (0-1),유격수 땅볼 아웃,2사 3루 3:2,이닝종료 3:2,1.27,0.387,-0.387,44.00%,-0.035
04월 26일, 한화,7회말,김범수,3 고승민,4 (1-2),헛스윙 삼진,"1사 2,3루 1:3","2사 2,3루 1:3",0.69,1.578,-0.944,89.30%,-0.036
07월 05일, 한화,9회초,박상원,1 고승민,5 (2-2),헛스윙 삼진,2사 2루 3:5,이닝종료 3:5,1.3,0.373,-0.373,100.00%,-0.037
08월 16일, SSG,2회말,박종훈,8 고승민,2 (0-1),선행주자아웃 출루,무사 1루 2:1,1사 1루 2:1,1.65,0.94,-0.41,44.30%,-0.038
04월 14일, 삼성,3회초,뷰캐넌,2 고승민,1 (0-0),3루수 플라이 아웃,무사 1루 2:4,1사 1루 2:4,1.66,0.94,-0.41,71.20%,-0.038
06월 23일, LG,3회초,켈리,1 고승민,4 (1-2),중견수 플라이 아웃,1사 2루 0:0,2사 2루 0:0,1.39,0.75,-0.377,51.80%,-0.039
05월 21일, SSG,7회말,노경은,8 고승민,5 (1-2),헛스윙 삼진,무사 4:2,1사 4:2,1.54,0.523,-0.257,17.60%,-0.039
06월 07일, KT,6회말,엄상백,2 고승민,9 (2-2),유격수 땅볼 아웃,무사 2:1,1사 2:1,1.57,0.523,-0.257,35.20%,-0.04
06월 28일, 삼성,6회말,수아레즈,1 고승민,2 (0-1),1루수 땅볼 아웃,"1사 1,2루 5:5","2사 2,3루 5:5",2.78,0.977,-0.343,58.70%,-0.041
05월 24일, NC,8회말,임정호,8 고승민,4 (1-2),낫아웃 삼진,2사 1루 3:1,이닝종료 3:1,1.5,0.215,-0.215,7.40%,-0.043
05월 17일, 한화,10회초,윤대경,7 고승민,4 (1-2),중견수 플라이 아웃,1사 1:1,2사 1:1,1.8,0.266,-0.167,60.40%,-0.045
05월 12일, KT,9회초,박영현,2 고승민,3 (0-2),루킹 삼진,1사 1:1,2사 1:1,1.8,0.266,-0.167,60.40%,-0.045
06월 18일, SSG,2회초,엘리아스,1 고승민,3 (0-2),헛스윙 삼진,"2사 2,3루 2:0",이닝종료 2:0,1.53,0.634,-0.634,33.70%,-0.045
08월 16일, SSG,2회말,박종훈,8 고승민,,1루주자 고승민 : 2루도루실패,1사 1루 2:1,2사 2:1,1.32,0.53,-0.431,39.80%,-0.046
04월 02일, 두산,4회초,최원준,5 고승민,4 (1-2),1루수 땅볼 아웃,2사 3루 0:0,이닝종료 0:0,1.67,0.387,-0.387,56.00%,-0.046
08월 05일, SSG,8회말,노경은,8 고승민,4 (1-2),우익수 플라이 아웃,무사 6:6,1사 6:6,1.81,0.523,-0.257,56.10%,-0.046
06월 03일, KIA,8회말,최지민,7 고승민,4 (1-2),루킹 삼진,무사 5:5,1사 5:5,1.81,0.523,-0.257,56.10%,-0.046
06월 10일, 삼성,5회초,수아레즈,5 고승민,6 (3-2),헛스윙 삼진,2사 2루 2:3,이닝종료 2:3,1.63,0.373,-0.373,71.00%,-0.046
04월 12일, LG,7회말,김진성,6 고승민,3 (2-0),좌익수 플라이 아웃,무사 5:4,1사 5:4,1.91,0.523,-0.257,31.10%,-0.049
05월 17일, 한화,7회초,김서현,7 고승민,7 (3-2),헛스윙 삼진,1사 1루 1:1,2사 1:1,2.05,0.53,-0.315,54.60%,-0.049
04월 21일, NC,4회초,구창모,2 고승민,6 (2-2),헛스윙 삼진,무사 2루 0:2,1사 2루 0:2,1.54,1.249,-0.499,71.30%,-0.049
05월 19일, SSG,1회말,박종훈,3 고승민,4 (0-2),헛스윙 삼진,"무사 1,2루 0:0","1사 1,2루 0:0",1.83,1.623,-0.647,58.50%,-0.051
04월 30일, 키움,1회말,안우진,3 고승민,2 (1-0),3루수 파울플라이 아웃,"무사 1,2루 0:0","1사 1,2루 0:0",1.83,1.623,-0.647,58.50%,-0.051
07월 01일, 두산,7회말,김명신,1 고승민,4 (1-2),헛스윙 삼진,2사 1루 1:0,이닝종료 1:0,1.83,0.215,-0.215,25.20%,-0.052
09월 10일, NC,9회초,이용찬,2 고승민,6 (1-2),헛스윙 삼진,1사 2루 1:3,2사 2루 1:3,2.1,0.75,-0.377,96.30%,-0.058
09월 07일, 삼성,4회말,원태인,8 고승민,5 (2-2),3루수 파울플라이 아웃,"2사 1,2루 1:0",이닝종료 1:0,2.25,0.484,-0.484,35.90%,-0.058
05월 11일, 두산,4회말,딜런,2 고승민,2 (1-0),3루수 파울플라이 아웃,"2사 1,2루 3:2",이닝종료 3:2,2.25,0.484,-0.484,35.90%,-0.058
08월 05일, SSG,3회말,오원석,8 고승민,5 (3-1),1루수 땅볼 출루,"1사 1,3루 2:5",이닝종료 2:5,0.93,1.258,-1.258,81.80%,-0.059
05월 16일, 한화,9회초,박상원,7 고승민,4 (1-2),헛스윙 삼진,무사 1:1,1사 1:1,2.32,0.523,-0.257,55.90%,-0.059
08월 26일, KT,6회말,배제성,5 고승민,3 (2-0),좌익수 플라이 아웃,무사 2루 2:2,1사 2루 2:2,1.7,1.249,-0.499,60.50%,-0.063
06월 13일, 한화,3회말,문동주,5 고승민,1 (0-0),중견수 방면 1루타,"무사 1,2루 3:2","1사 1,2루 3:2",2.32,1.623,-0.647,48.10%,-0.065
06월 20일, KT,7회초,박영현,1 고승민,4 (1-2),헛스윙 삼진,1사 2루 2:3,2사 2루 2:3,2.41,0.75,-0.377,72.70%,-0.068
06월 27일, 삼성,8회말,원태인,1 고승민,3 (0-2),낫아웃 삼진,2사 1루 3:2,이닝종료 3:2,2.43,0.215,-0.215,16.20%,-0.069
06월 10일, 삼성,3회초,수아레즈,5 고승민,3 (2-0),포수 파울플라이 아웃,"1사 1,3루 1:3","2사 1,3루 1:3",2.04,1.258,-0.722,71.50%,-0.071
06월 07일, KT,8회말,박영현,2 고승민,1 (0-0),3루수 파울플라이 아웃,1사 2루 2:2,2사 2루 2:2,2.54,0.75,-0.377,58.00%,-0.072
04월 01일, 두산,4회초,알칸타라,5 고승민,6 (3-2),1루수 땅볼 아웃,2사 만루 4:3,이닝종료 4:3,2.87,0.944,-0.944,42.50%,-0.073
04월 30일, 키움,7회말,김동혁,3 고승민,4 (1-2),선행주자아웃 출루,"1사 1,2루 3:2","2사 1,3루 3:2",4.13,0.977,-0.441,36.10%,-0.079
08월 05일, SSG,10회말,서진용,8 고승민,8 (3-2),3루수 병살타 아웃,무사 1루 9:6,2사 9:6,1.86,0.94,-0.841,0.50%,-0.083
09월 09일, NC,8회초,임정호,9 고승민,4 (1-2),헛스윙 삼진,2사 3루 5:6,이닝종료 5:6,3.36,0.387,-0.387,86.90%,-0.092
04월 09일, KT,6회말,배제성,7 고승민,5 (3-1),선행주자아웃 출루,2사 만루 0:0,이닝종료 0:0,4.11,0.944,-0.944,50.00%,-0.104
08월 16일, SSG,4회말,박종훈,8 고승민,5 (2-2),중견수 플라이 아웃,1사 만루 2:1,이닝종료 2:1,3.44,1.665,-1.665,35.90%,-0.198
04월 21일, NC,8회초,임정호,2 고승민,2 (0-1),2루수 병살타 아웃,무사 만루 0:2,2사 3루 1:2,4.92,2.393,-1.006,77.60%,-0.225
07월 01일, 두산,9회말,정철원,1 고승민,7 (3-2),헛스윙 삼진,"2사 2,3루 2:1",이닝종료 2:1,8.28,0.634,-0.634,0.00%,-0.242
