Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
07월 29일, SSG,1회초,박종훈,3 노시환,5 (2-2),루킹 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,54.80%,-0.01
07월 28일, SSG,1회초,엘리아스,3 노시환,3 (1-1),3루수 땅볼 아웃,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,54.80%,-0.01
07월 27일, 키움,1회초,안우진,3 노시환,3 (1-1),3루수 땅볼 아웃,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,54.80%,-0.01
07월 26일, 키움,1회초,맥키니,3 노시환,4 (0-2),루킹 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,54.80%,-0.01
07월 25일, 키움,1회초,장재영,3 노시환,6 (3-2),루킹 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,54.80%,-0.01
07월 02일, 삼성,1회초,원태인,3 노시환,2 (1-0),1루수 파울플라이 아웃,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,54.80%,-0.01
06월 23일, NC,1회초,와이드너,3 노시환,5 (1-2),3루수 땅볼 아웃,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,54.80%,-0.01
05월 02일, 두산,1회초,알칸타라,3 노시환,2 (1-0),우익수 플라이 아웃,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,54.80%,-0.01
04월 27일, 롯데,1회초,나균안,3 노시환,7 (3-2),헛스윙 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,54.80%,-0.01
04월 16일, KT,1회초,슐서,3 노시환,5 (2-2),유격수 직선타 아웃,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,54.80%,-0.01
04월 13일, KIA,8회초,곽도규,3 노시환,1 (0-0),2루수 땅볼 아웃,2사 만루 4:0,이닝종료 4:0,0.4,0.944,-0.944,4.20%,-0.01
04월 13일, KIA,1회초,이의리,3 노시환,5 (2-2),헛스윙 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,54.80%,-0.01
08월 25일, KIA,9회초,정해영,3 노시환,3 (0-2),루킹 삼진,1사 1:4,2사 1:4,0.4,0.266,-0.167,99.60%,-0.01
09월 19일, SSG,1회말,문승원,3 노시환,2 (1-0),3루수 땅볼 아웃,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
09월 18일, KT,1회말,김민,3 노시환,6 (2-2),헛스윙 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
09월 17일, KT,1회말,벤자민,3 노시환,5 (2-2),헛스윙 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
08월 31일, 롯데,1회말,윌커슨,3 노시환,4 (0-2),루킹 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
08월 19일, KT,1회말,배제성,3 노시환,5 (3-1),유격수 땅볼 아웃,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
07월 22일, NC,1회말,와이드너,3 노시환,8 (2-2),헛스윙 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,0.901,50.00%,-0.01
06월 27일, KT,1회말,고영표,3 노시환,4 (1-2),2루수 땅볼 아웃,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
06월 21일, KIA,1회말,메디나,3 노시환,6 (3-2),유격수 땅볼 아웃,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
06월 18일, 키움,1회말,후라도,3 노시환,3 (0-2),헛스윙 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
06월 17일, 키움,1회말,장재영,3 노시환,3 (0-2),낫아웃 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
06월 09일, LG,1회말,임찬규,3 노시환,6 (2-2),3루수 땅볼 아웃,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
04월 29일, NC,1회말,이용준,3 노시환,4 (1-2),헛스윙 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
04월 28일, NC,1회말,신민혁,3 노시환,3 (1-1),유격수 땅볼 아웃,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
04월 23일, LG,1회말,강효종,3 노시환,8 (3-2),헛스윙 삼진,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
04월 20일, 두산,1회말,알칸타라,3 노시환,3 (1-1),유격수 땅볼 아웃,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
04월 18일, 두산,1회말,최원준,3 노시환,9 (3-2),중견수 플라이 아웃,2사 0:0,이닝종료 0:0,0.4,0.099,-0.099,50.00%,-0.01
05월 19일, LG,3회초,켈리,2 노시환,3 (0-2),루킹 삼진,2사 1:0,이닝종료 1:0,0.41,0.099,-0.099,43.40%,-0.011
05월 13일, SSG,3회초,송영진,3 노시환,1 (0-0),우익수 플라이 아웃,2사 3:2,이닝종료 3:2,0.41,0.099,-0.099,43.40%,-0.011
04월 11일, KIA,3회초,양현종,3 노시환,1 (0-0),유격수 땅볼 아웃,2사 1:0,이닝종료 1:0,0.41,0.099,-0.099,43.40%,-0.011
08월 11일, 두산,1회말,브랜든,3 노시환,2 (1-0),중견수 플라이 아웃,2사 1:0,이닝종료 1:0,0.42,0.099,-0.099,39.50%,-0.011
07월 29일, SSG,6회초,박종훈,3 노시환,3 (1-1),좌익수 플라이 아웃,2사 2루 0:5,이닝종료 0:5,0.37,0.373,-0.373,97.50%,-0.011
07월 21일, NC,1회말,페디,3 노시환,3 (1-1),투수 땅볼 아웃,2사 1:0,이닝종료 1:0,0.42,0.099,-0.099,39.50%,-0.011
05월 07일, KT,1회말,엄상백,3 노시환,5 (3-1),유격수 땅볼 아웃,2사 1:0,이닝종료 1:0,0.42,0.099,-0.099,39.50%,-0.011
04월 30일, NC,1회말,페디,3 노시환,3 (1-1),투수 땅볼 아웃,2사 1:0,이닝종료 1:0,0.42,0.099,-0.099,39.50%,-0.011
04월 22일, LG,1회말,임찬규,3 노시환,4 (1-2),헛스윙 삼진,2사 1:0,이닝종료 1:0,0.42,0.099,-0.099,39.50%,-0.011
04월 20일, 두산,8회말,알칸타라,3 노시환,7 (2-2),선행주자아웃 출루,2사 1루 5:1,이닝종료 5:1,0.36,0.215,-0.215,1.40%,-0.011
04월 09일, SSG,1회말,맥카티,3 노시환,5 (1-2),유격수 직선타 아웃,2사 1:0,이닝종료 1:0,0.42,0.099,-0.099,39.50%,-0.011
09월 05일, SSG,6회말,이로운,3 노시환,3 (1-1),우익수 플라이 아웃,2사 5:6,이닝종료 5:6,0.42,0.099,-0.099,69.60%,-0.011
05월 27일, NC,6회초,이재학,5 노시환,4 (0-2),2루수 땅볼 아웃,무사 3:0,1사 3:0,0.43,0.523,-0.257,14.40%,-0.011
04월 06일, 삼성,4회초,이호성,3 노시환,5 (1-2),헛스윙 삼진,"1사 1,2루 5:0","2사 1,2루 5:0",0.48,0.977,-0.493,7.80%,-0.011
08월 03일, 두산,1회말,알칸타라,4 노시환,6 (2-2),헛스윙 삼진,1사 0:2,2사 0:2,0.45,0.266,-0.167,70.90%,-0.011
08월 12일, 두산,3회말,곽빈,3 노시환,7 (3-2),헛스윙 삼진,1사 0:2,2사 0:2,0.45,0.266,-0.167,74.10%,-0.011
07월 08일, SSG,4회말,엘리아스,3 노시환,10 (3-2),루킹 삼진,"2사 1,2루 9:2",이닝종료 9:2,0.43,0.484,-0.484,2.10%,-0.011
06월 16일, 키움,3회말,안우진,3 노시환,4 (1-2),낫아웃 삼진,2사 2:0,이닝종료 2:0,0.46,0.099,-0.099,26.70%,-0.012
05월 09일, 삼성,3회말,뷰캐넌,3 노시환,4 (1-2),유격수 땅볼 아웃,2사 2:0,이닝종료 2:0,0.46,0.099,-0.099,26.70%,-0.012
05월 13일, SSG,9회초,서진용,3 노시환,5 (2-2),선행주자아웃 출루,2사 1루 5:8,이닝종료 5:8,0.39,0.215,-0.215,100.00%,-0.012
06월 13일, 롯데,1회초,반즈,3 노시환,7 (2-2),중견수 플라이 아웃,무사 2루 1:0,1사 3루 1:0,1.09,1.249,-0.27,36.00%,-0.012
08월 15일, NC,6회초,태너,3 노시환,7 (3-2),우익수 플라이 아웃,1사 3:1,2사 3:1,0.49,0.266,-0.167,24.60%,-0.012
07월 12일, LG,3회초,켈리,3 노시환,4 (1-2),중견수 플라이 아웃,1사 2:0,2사 2:0,0.51,0.266,-0.167,31.50%,-0.013
04월 20일, 두산,4회말,알칸타라,3 노시환,6 (3-2),헛스윙 삼진,1사 5:1,2사 5:1,0.51,0.266,-0.167,10.80%,-0.013
09월 03일, LG,9회초,고우석,3 노시환,5 (2-2),3루수 땅볼 아웃,2사 2루 5:3,이닝종료 5:3,0.45,0.373,-0.373,9.10%,-0.013
06월 23일, NC,5회초,와이드너,3 노시환,1 (0-0),선행주자아웃 출루,2사 1루 3:0,이닝종료 3:0,0.45,0.215,-0.215,18.70%,-0.013
08월 25일, KIA,6회초,산체스,3 노시환,3 (1-1),1루수 파울플라이 아웃,2사 0:2,이닝종료 0:2,0.49,0.099,-0.099,84.80%,-0.013
08월 20일, KT,9회말,김재윤,3 노시환,2 (1-0),유격수 땅볼 아웃,1사 3:0,2사 3:0,0.5,0.266,-0.167,0.50%,-0.013
04월 27일, 롯데,6회초,나균안,3 노시환,3 (1-1),좌익수 플라이 아웃,2사 0:2,이닝종료 0:2,0.49,0.099,0.901,84.80%,-0.013
04월 12일, KIA,6회초,앤더슨,3 노시환,1 (0-0),3루수 땅볼 아웃,2사 0:2,이닝종료 0:2,0.49,0.099,-0.099,84.80%,-0.013
05월 02일, 두산,4회초,알칸타라,3 노시환,6 (2-2),우익수 플라이 아웃,2사 0:0,이닝종료 0:0,0.51,0.099,-0.099,56.00%,-0.013
04월 07일, SSG,10회말,서진용,3 노시환,4 (2-1),2루수 플라이 아웃,1사 1루 7:3,2사 1루 7:3,0.5,0.53,-0.315,0.50%,-0.013
08월 17일, NC,8회초,임정호,3 노시환,8 (3-2),헛스윙 삼진,2사 1루 9:7,이닝종료 9:7,0.47,0.215,-0.215,16.20%,-0.013
08월 27일, KIA,8회초,전상현,3 노시환,5 (2-2),헛스윙 삼진,1사 2:5,2사 2:5,0.54,0.266,-0.167,96.70%,-0.014
08월 01일, 두산,1회말,곽빈,3 노시환,6 (2-2),좌익수 플라이 아웃,1사 0:1,2사 0:1,0.54,0.266,-0.167,61.40%,-0.014
08월 27일, KIA,1회초,윤영철,3 노시환,2 (0-1),중견수 플라이 아웃,1사 1:0,2사 1:0,0.56,0.266,-0.167,43.60%,-0.014
05월 03일, 두산,5회초,최승용,3 노시환,2 (1-0),투수 땅볼 아웃,2사 0:1,이닝종료 0:1,0.57,0.099,-0.099,71.00%,-0.015
09월 12일, 두산,7회초,김명신,3 노시환,4 (1-2),낫아웃 삼진,1사 3:6,2사 3:6,0.59,0.266,-0.167,93.50%,-0.015
06월 03일, 삼성,4회말,원태인,5 노시환,1 (0-0),2루수 땅볼 아웃,1사 1:2,2사 1:2,0.61,0.266,-0.167,65.10%,-0.015
06월 27일, KT,5회말,고영표,3 노시환,4 (1-2),2루수 땅볼 아웃,2사 1루 1:3,이닝종료 1:3,0.55,0.215,-0.215,78.30%,-0.015
05월 17일, 롯데,1회말,나균안,2 노시환,5 (1-2),루킹 삼진,1사 0:0,2사 0:0,0.62,0.266,-0.167,51.00%,-0.015
07월 29일, SSG,4회초,박종훈,3 노시환,3 (1-1),2루수 플라이 아웃,1사 1루 0:5,2사 1루 0:5,0.63,0.53,-0.315,93.80%,-0.016
06월 30일, 삼성,2회초,최채흥,3 노시환,3 (1-1),좌익수 플라이 아웃,2사 2루 4:0,이닝종료 4:0,0.55,0.373,-0.373,17.60%,-0.016
05월 19일, LG,1회초,켈리,2 노시환,3 (1-1),중견수 플라이 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,53.80%,-0.016
09월 05일, SSG,3회말,맥카티,3 노시환,5 (1-2),헛스윙 삼진,무사 1:3,1사 1:3,0.61,0.523,-0.257,75.20%,-0.016
05월 18일, 롯데,1회말,한현희,2 노시환,3 (1-1),포수 파울플라이 아웃,1사 2:0,2사 2:0,0.64,0.266,-0.167,30.90%,-0.016
10월 16일, 롯데,7회말,구승민,3 노시환,2 (1-0),유격수 땅볼 아웃,2사 4:2,이닝종료 4:2,0.62,0.099,-0.099,13.40%,-0.016
09월 05일, SSG,4회말,송영진,3 노시환,5 (2-2),우익수 플라이 아웃,1사 2루 3:6,2사 2루 3:6,0.57,0.75,-0.377,85.70%,-0.016
06월 18일, 키움,6회말,후라도,3 노시환,1 (0-0),우익수 플라이 아웃,2사 1루 4:0,이닝종료 4:0,0.56,0.215,-0.215,5.70%,-0.016
09월 21일, KIA,2회말,윤중현,3 노시환,5 (3-1),선행주자아웃 출루,2사 1루 3:5,이닝종료 3:5,0.58,0.215,-0.215,71.50%,-0.016
08월 26일, KIA,6회초,양현종,3 노시환,3 (1-1),2루수 땅볼 아웃,무사 2:6,1사 2:6,0.64,0.523,-0.257,93.70%,-0.016
08월 22일, 삼성,5회말,뷰캐넌,3 노시환,6 (3-2),1루수 플라이 아웃,2사 1:0,이닝종료 1:0,0.64,0.099,-0.099,33.70%,-0.016
07월 12일, LG,9회초,고우석,3 노시환,5 (1-2),낫아웃 삼진,무사 2:1,1사 2:1,0.66,0.523,-0.257,17.90%,-0.017
09월 19일, SSG,8회말,문승원,3 노시환,4 (2-1),유격수 땅볼 아웃,2사 5:3,이닝종료 5:3,0.63,0.099,-0.099,7.40%,-0.017
09월 08일, 키움,8회초,김성진,3 노시환,5 (3-1),3루수 땅볼 아웃,1사 4:3,2사 4:3,0.68,0.266,-0.167,29.20%,-0.017
08월 04일, KIA,3회초,윤영철,4 노시환,4 (1-2),헛스윙 삼진,1사 0:2,2사 0:2,0.67,0.266,-0.167,75.70%,-0.017
08월 09일, KT,5회초,엄상백,3 노시환,4 (2-1),우익수 파울플라이 아웃,1사 5:4,2사 5:4,0.69,0.266,-0.167,40.00%,-0.017
05월 20일, LG,5회초,플럿코,3 노시환,3 (1-1),우익수 플라이 아웃,1사 1:0,2사 1:0,0.69,0.266,-0.167,40.00%,-0.017
09월 03일, LG,5회초,임찬규,3 노시환,2 (0-1),우익수 플라이 아웃,무사 1루 5:2,1사 1루 5:2,0.74,0.94,-0.41,15.90%,-0.017
10월 16일, 롯데,3회말,심재민,3 노시환,5 (2-2),중견수 플라이 아웃,1사 1:1,2사 1:1,0.72,0.266,-0.167,51.20%,-0.018
10월 15일, 롯데,3회말,나균안,3 노시환,2 (1-0),2루수 땅볼 아웃,1사 2:2,2사 2:2,0.72,0.266,-0.167,51.20%,-0.018
08월 16일, NC,3회초,최성영,3 노시환,4 (2-1),우익수 플라이 아웃,1사 1:1,2사 1:1,0.72,0.266,-0.167,54.30%,-0.018
05월 25일, KIA,3회말,임기영,4 노시환,4 (1-2),헛스윙 삼진,1사 3:3,2사 3:3,0.72,0.266,-0.167,51.20%,-0.018
05월 17일, 롯데,3회말,나균안,2 노시환,6 (3-2),유격수 땅볼 아웃,1사 1:1,2사 1:1,0.72,0.266,-0.167,51.20%,-0.018
04월 30일, NC,7회말,페디,3 노시환,4 (1-2),헛스윙 삼진,무사 4:0,1사 4:0,0.69,0.523,-0.257,5.10%,-0.018
08월 18일, KT,1회말,이선우,3 노시환,8 (2-2),3루수 땅볼 아웃,1사 1루 0:0,2사 2루 0:0,1.16,0.53,-0.157,53.20%,-0.018
07월 28일, SSG,7회초,노경은,3 노시환,3 (2-0),유격수 땅볼 아웃,1사 3:2,2사 3:2,0.72,0.266,-0.167,34.70%,-0.018
06월 08일, 두산,4회초,알칸타라,3 노시환,4 (1-2),2루수 땅볼 아웃,1사 0:2,2사 0:2,0.72,0.266,-0.167,77.80%,-0.018
05월 09일, 삼성,6회말,뷰캐넌,3 노시환,6 (3-2),헛스윙 삼진,1사 2루 5:0,2사 2루 5:0,0.64,0.75,-0.377,4.30%,-0.018
04월 07일, SSG,1회말,박종훈,3 노시환,2 (0-1),유격수 땅볼 아웃,1사 1루 0:0,2사 2루 0:0,1.16,0.53,-0.157,53.20%,-0.018
04월 02일, 키움,1회초,요키시,3 노시환,2 (0-1),중견수 방면 2루타,1사 1루 0:0,2사 2루 0:0,1.15,0.53,-0.157,51.60%,-0.018
09월 17일, KT,7회말,쿠에바스,3 노시환,1 (0-0),투수 땅볼 아웃,"2사 1,3루 5:0",이닝종료 5:0,0.67,0.536,-0.536,1.70%,-0.019
04월 23일, LG,2회말,이우찬,3 노시환,3 (0-2),헛스윙 삼진,"2사 1,3루 0:4",이닝종료 0:4,0.67,0.536,-0.536,86.30%,-0.019
09월 03일, LG,7회초,백승현,3 노시환,1 (0-0),선행주자아웃 출루,1사 1루 5:3,2사 1루 5:3,0.79,0.53,-0.315,19.90%,-0.019
04월 27일, 롯데,9회초,김원중,3 노시환,4 (2-1),3루수 땅볼 아웃,무사 0:3,1사 0:3,0.75,0.523,-0.257,98.60%,-0.019
08월 22일, 삼성,3회말,뷰캐넌,3 노시환,5 (2-2),3루수 땅볼 아웃,1사 1:0,2사 1:0,0.77,0.266,-0.167,38.70%,-0.019
08월 01일, 두산,3회말,곽빈,3 노시환,2 (1-0),유격수 땅볼 아웃,1사 2:1,2사 2:1,0.77,0.266,-0.167,38.70%,-0.019
06월 02일, 삼성,5회말,뷰캐넌,5 노시환,6 (1-2),3루수 땅볼 아웃,무사 7:3,1사 7:3,0.76,0.523,-0.257,9.90%,-0.019
05월 16일, 롯데,6회말,반즈,2 노시환,1 (0-0),포수 땅볼 아웃,2사 1:0,이닝종료 1:0,0.75,0.099,-0.099,30.50%,-0.019
09월 01일, LG,4회초,이정용,3 노시환,4 (1-2),좌익수 플라이 아웃,1사 0:0,2사 0:0,0.78,0.266,-0.167,54.70%,-0.019
05월 27일, NC,4회초,이재학,5 노시환,6 (2-2),헛스윙 삼진,1사 0:0,2사 0:0,0.78,0.266,-0.167,54.70%,-0.019
04월 18일, 두산,4회말,최원준,3 노시환,3 (0-2),우익수 플라이 아웃,1사 0:0,2사 0:0,0.78,0.266,-0.167,51.30%,-0.019
07월 21일, NC,4회말,페디,3 노시환,2 (0-1),투수 플라이 아웃,1사 2:0,2사 2:0,0.8,0.266,-0.167,25.80%,-0.02
06월 18일, 키움,4회말,후라도,3 노시환,2 (1-0),우익수 플라이 아웃,1사 2:0,2사 2:0,0.8,0.266,-0.167,25.80%,-0.02
05월 18일, 롯데,4회말,한현희,2 노시환,1 (0-0),우익수 플라이 아웃,1사 2:0,2사 2:0,0.8,0.266,-0.167,25.80%,-0.02
04월 09일, SSG,4회말,맥카티,3 노시환,2 (1-0),우익수 플라이 아웃,1사 2:0,2사 2:0,0.8,0.266,-0.167,25.80%,-0.02
04월 15일, KT,4회초,배제성,3 노시환,8 (3-2),헛스윙 삼진,1사 2루 4:1,2사 2루 4:1,0.7,0.75,-0.377,19.10%,-0.02
09월 08일, 키움,4회초,김선기,3 노시환,6 (2-2),낫아웃 삼진,1사 1:2,2사 1:2,0.81,0.266,-0.167,67.40%,-0.02
04월 20일, 두산,6회말,알칸타라,3 노시환,1 (0-0),우익수 플라이 아웃,2사 2루 5:1,이닝종료 5:1,0.72,0.373,-0.373,5.70%,-0.021
09월 19일, SSG,6회말,문승원,3 노시환,3 (1-1),투수 땅볼 아웃,무사 2:3,1사 2:3,0.83,0.523,-0.257,72.20%,-0.021
06월 28일, KT,5회말,벤자민,3 노시환,1 (0-0),중견수 플라이 아웃,1사 4:4,2사 4:4,0.87,0.266,-0.167,51.50%,-0.022
04월 22일, LG,8회말,정우영,3 노시환,4 (1-2),선행주자아웃 출루,2사 1루 3:0,이닝종료 3:0,0.74,0.215,-0.215,3.30%,-0.022
09월 02일, LG,3회초,김윤식,3 노시환,6 (1-2),선행주자아웃 출루,2사 1루 1:0,이닝종료 1:0,0.8,0.215,-0.215,43.40%,-0.023
08월 12일, 두산,5회말,곽빈,3 노시환,3 (0-2),우익수 플라이 아웃,2사 2루 0:2,이닝종료 0:2,0.8,0.373,-0.373,78.30%,-0.023
09월 22일, 키움,5회말,윤석원,3 노시환,5 (1-2),유격수 땅볼 출루,1사 2루 6:1,2사 1루 6:1,0.71,0.75,-0.536,5.70%,-0.023
06월 17일, 키움,9회말,임창민,3 노시환,2 (0-1),3루수 땅볼 아웃,무사 9:6,1사 9:6,0.91,0.523,-0.257,1.80%,-0.023
05월 31일, 키움,2회말,요키시,4 노시환,3 (1-1),2루수 직선타 아웃,무사 0:0,1사 0:0,0.92,0.523,-0.257,52.80%,-0.023
05월 30일, 키움,2회말,안우진,5 노시환,6 (3-2),중견수 플라이 아웃,무사 0:0,1사 0:0,0.92,0.523,-0.257,52.80%,-0.023
05월 24일, KIA,2회말,윤영철,4 노시환,5 (2-2),유격수 땅볼 아웃,무사 0:0,1사 0:0,0.92,0.523,-0.257,52.80%,-0.023
04월 30일, NC,9회말,김시훈,3 노시환,6 (3-2),좌익수 플라이 아웃,무사 4:1,1사 4:1,0.91,0.523,-0.257,1.80%,-0.023
05월 12일, SSG,2회초,박종훈,3 노시환,3 (0-2),루킹 삼진,2사 3루 3:0,이닝종료 3:0,0.85,0.387,-0.387,24.80%,-0.024
05월 26일, NC,2회초,페디,4 노시환,6 (3-2),헛스윙 삼진,무사 0:0,1사 0:0,0.93,0.523,-0.257,52.40%,-0.024
09월 15일, LG,2회말,김윤식,3 노시환,6 (2-2),헛스윙 삼진,2사 2루 1:3,이닝종료 1:3,0.84,0.373,-0.373,71.50%,-0.024
08월 16일, NC,1회초,최성영,3 노시환,6 (3-2),중견수 희생플라이 아웃,"무사 1,3루 0:0",1사 1루 1:0,1.61,1.809,-0.279,40.00%,-0.024
04월 22일, LG,6회말,이우찬,3 노시환,5 (3-1),3루수 땅볼 아웃,1사 2:0,2사 2:0,0.96,0.266,-0.167,19.60%,-0.024
04월 21일, LG,6회말,플럿코,3 노시환,4 (1-2),투수 땅볼 아웃,1사 2:0,2사 2:0,0.96,0.266,-0.167,19.60%,-0.024
05월 21일, LG,9회초,박명근,4 노시환,9 (2-2),중견수 플라이 아웃,1사 1루 1:4,2사 1루 1:4,0.95,0.53,-0.315,98.80%,-0.024
09월 15일, LG,5회말,김윤식,3 노시환,3 (2-0),1루수 플라이 아웃,1사 4:3,2사 4:3,0.97,0.266,-0.167,35.40%,-0.024
05월 31일, 키움,4회말,요키시,4 노시환,3 (1-1),유격수 직선타 아웃,1사 1루 5:1,2사 1루 5:1,1,0.53,-0.315,11.80%,-0.024
08월 02일, 두산,6회말,김명신,3 노시환,6 (2-2),헛스윙 삼진,1사 1:1,2사 1:1,0.98,0.266,-0.167,51.70%,-0.024
05월 21일, LG,2회초,김윤식,4 노시환,2 (0-1),중견수 플라이 아웃,무사 0:1,1사 0:1,0.97,0.523,-0.257,63.00%,-0.024
09월 17일, KT,4회말,쿠에바스,3 노시환,2 (1-0),우익수 플라이 아웃,무사 3:0,1사 3:0,0.97,0.523,-0.257,18.60%,-0.025
06월 09일, LG,4회말,임찬규,3 노시환,6 (2-2),낫아웃 삼진,무사 3:0,1사 3:0,0.97,0.523,-0.257,18.60%,-0.025
09월 08일, 키움,6회초,윤석원,3 노시환,3 (1-1),중견수 플라이 아웃,무사 4:3,1사 4:3,0.97,0.523,-0.257,36.20%,-0.025
06월 15일, 롯데,7회초,정성종,3 노시환,6 (2-2),2루수 땅볼 아웃,무사 3:2,1사 3:2,0.98,0.523,-0.257,32.90%,-0.025
04월 11일, KIA,6회초,양현종,3 노시환,3 (2-0),유격수 땅볼 아웃,무사 1:0,1사 1:0,0.97,0.523,-0.257,36.20%,-0.025
10월 14일, 롯데,3회말,한현희,3 노시환,4 (2-1),선행주자아웃 출루,1사 1루 0:1,2사 1루 0:1,1.07,0.53,-0.315,64.70%,-0.026
07월 22일, NC,3회말,와이드너,3 노시환,3 (1-1),우익수 파울플라이 아웃,1사 1루 1:2,2사 1루 1:2,1.07,0.53,-0.315,64.70%,-0.026
07월 02일, 삼성,3회초,원태인,3 노시환,5 (2-2),투수 땅볼 아웃,2사 1루 1:1,이닝종료 1:1,0.91,0.215,-0.215,55.50%,-0.026
05월 20일, LG,3회초,플럿코,3 노시환,2 (0-1),우익수 플라이 아웃,2사 1루 0:0,이닝종료 0:0,0.91,0.215,-0.215,55.50%,-0.026
04월 26일, 롯데,3회초,스트레일리,3 노시환,6 (3-2),우익수 플라이 아웃,2사 1루 1:1,이닝종료 1:1,0.91,0.215,-0.215,55.50%,-0.026
04월 13일, KIA,7회초,임기영,3 노시환,7 (1-2),헛스윙 삼진,2사 1루 1:0,이닝종료 1:0,0.93,0.215,-0.215,36.00%,-0.026
09월 06일, SSG,6회말,이건욱,3 노시환,6 (3-2),헛스윙 삼진,1사 1루 3:4,2사 2루 3:4,1.09,0.53,-0.315,71.80%,-0.026
10월 10일, NC,4회초,페디,3 노시환,6 (2-2),헛스윙 삼진,무사 0:2,1사 0:2,1.04,0.523,-0.257,76.00%,-0.027
08월 31일, 롯데,8회말,구승민,3 노시환,6 (2-2),헛스윙 삼진,무사 5:2,1사 5:2,1.05,0.523,-0.257,5.70%,-0.027
06월 18일, 키움,8회말,원종현,3 노시환,6 (3-2),루킹 삼진,무사 5:2,1사 5:2,1.05,0.523,-0.257,5.70%,-0.027
09월 17일, KT,6회말,쿠에바스,3 노시환,4 (1-2),루킹 삼진,무사 3:0,1사 3:0,1.05,0.523,-0.257,13.10%,-0.027
08월 20일, KT,4회말,쿠에바스,3 노시환,1 (0-0),3루수 땅볼 아웃,무사 0:0,1사 0:0,1.07,0.523,-0.257,53.30%,-0.027
06월 27일, KT,4회말,고영표,3 노시환,3 (1-1),투수 땅볼 아웃,무사 1:1,1사 1:1,1.07,0.523,-0.257,53.30%,-0.027
08월 27일, KIA,3회초,윤영철,3 노시환,7 (3-2),1루수 파울플라이 아웃,1사 1루 1:0,2사 1루 1:0,1.14,0.53,-0.315,41.10%,-0.027
08월 15일, NC,4회초,태너,3 노시환,4 (1-2),낫아웃 삼진,무사 1:1,1사 1:1,1.08,0.523,-0.257,52.70%,-0.027
04월 27일, 롯데,4회초,나균안,3 노시환,2 (0-1),좌익수 파울플라이 아웃,무사 0:0,1사 0:0,1.08,0.523,-0.257,52.70%,-0.027
09월 07일, SSG,1회말,엘리아스,3 노시환,5 (2-2),중견수 플라이 아웃,1사 1루 0:0,2사 1루 0:0,1.16,0.53,-0.315,52.20%,-0.028
08월 20일, KT,1회말,쿠에바스,3 노시환,5 (1-2),루킹 삼진,1사 1루 0:0,2사 1루 0:0,1.16,0.53,-0.315,52.20%,-0.028
06월 16일, 키움,1회말,안우진,3 노시환,2 (0-1),좌익수 플라이 아웃,1사 1루 0:0,2사 1루 0:0,1.16,0.53,-0.315,52.20%,-0.028
05월 10일, 삼성,1회말,원태인,3 노시환,7 (3-2),헛스윙 삼진,1사 1루 0:0,2사 0:0,1.16,0.53,-0.315,52.20%,-0.028
09월 01일, LG,1회초,이정용,3 노시환,5 (2-2),루킹 삼진,1사 1루 0:0,2사 1루 0:0,1.15,0.53,-0.315,52.60%,-0.028
08월 31일, 롯데,3회말,윌커슨,3 노시환,3 (0-2),헛스윙 삼진,2사 1루 3:2,이닝종료 3:2,0.98,0.215,-0.215,37.50%,-0.028
06월 30일, 삼성,1회초,최채흥,3 노시환,5 (2-2),헛스윙 삼진,1사 1루 0:0,2사 1루 0:0,1.15,0.53,-0.315,52.60%,-0.028
