Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
06월 20일, 키움,4회말,최원태,9 김영웅,5 (2-2),낫아웃 삼진,1사 2루 0:2,2사 2루 0:2,0.83,0.75,-0.377,77.90%,-0.024
09월 27일, 한화,3회초,페냐,9 김영웅,3 (0-2),우익수 플라이 아웃,무사 0:0,1사 0:0,0.99,0.523,-0.257,52.50%,-0.025
06월 13일, LG,3회초,플럿코,9 김영웅,6 (2-2),우익수 플라이 아웃,무사 0:0,1사 0:0,0.99,0.523,-0.257,52.50%,-0.025
05월 21일, NC,3회초,이재학,8 김영웅,3 (0-2),헛스윙 삼진,무사 0:0,1사 0:0,0.99,0.523,-0.257,52.50%,-0.025
05월 03일, 키움,8회말,후라도,8 김영웅,5 (2-2),중견수 플라이 아웃,무사 4:1,1사 4:1,1.05,0.523,-0.257,5.70%,-0.027
06월 14일, LG,4회초,이상영,9 김영웅,5 (2-2),1루수 땅볼 아웃,2사 1루 2:3,이닝종료 2:3,1.03,0.215,-0.215,68.80%,-0.029
04월 27일, 두산,2회말,김동주,7 김영웅,1 (0-0),유격수 인필드플라이 아웃,"1사 1,2루 5:0","2사 1,2루 5:0",1.38,0.977,-0.493,11.80%,-0.031
05월 03일, 키움,5회말,후라도,8 김영웅,6 (3-2),2루수 땅볼 아웃,무사 3:1,1사 3:1,1.25,0.523,-0.257,25.20%,-0.032
05월 13일, LG,5회말,켈리,9 김영웅,3 (0-2),2루수 직선타 아웃,1사 1루 4:1,2사 1루 4:1,1.35,0.53,-0.315,15.80%,-0.033
10월 05일, 한화,2회말,김기중,8 김영웅,6 (2-2),헛스윙 삼진,1사 2루 0:0,2사 2루 0:0,1.28,0.75,-0.377,53.40%,-0.036
10월 01일, 롯데,7회초,윌커슨,8 김영웅,4 (1-2),헛스윙 삼진,무사 3:3,1사 3:3,1.54,0.523,-0.257,53.90%,-0.039
05월 25일, 두산,7회초,박치국,8 김영웅,1 (0-0),1루수 땅볼 아웃,무사 2:2,1사 2:2,1.54,0.523,-0.257,53.90%,-0.039
06월 13일, LG,7회초,정우영,9 김영웅,5 (2-2),좌익수 플라이 아웃,2사 2루 1:0,이닝종료 1:0,1.38,0.373,-0.373,36.00%,-0.039
05월 26일, KT,5회말,배제성,9 김영웅,6 (2-2),중견수 플라이 아웃,1사 1루 3:1,2사 1루 3:1,1.66,0.53,-0.315,24.80%,-0.04
10월 01일, 롯데,4회초,윌커슨,8 김영웅,7 (3-2),헛스윙 삼진,2사 2루 2:2,이닝종료 2:2,1.44,0.373,-0.373,56.00%,-0.041
05월 02일, 키움,7회말,양현,8 김영웅,2 (0-1),투수 땅볼 아웃,2사 1루 0:0,이닝종료 0:0,1.48,0.215,-0.215,50.00%,-0.042
06월 16일, KT,9회초,김재윤,9 김영웅,3 (0-2),중견수 플라이 아웃,1사 6:6,2사 6:6,1.8,0.266,-0.167,60.40%,-0.045
04월 30일, KT,8회초,박영현,7 김영웅,9 (3-2),헛스윙 삼진,무사 0:0,1사 0:0,1.85,0.523,-0.257,54.70%,-0.047
06월 18일, KT,5회초,엄상백,9 김영웅,7 (3-2),헛스윙 삼진,무사 1루 1:2,1사 2루 1:2,2.1,0.94,-0.41,63.70%,-0.048
05월 16일, KIA,2회말,앤더슨,8 김영웅,4 (2-1),유격수 병살타 아웃,무사 1루 0:2,2사 0:2,0.99,0.94,-0.841,72.30%,-0.051
05월 02일, 키움,9회말,하영민,8 김영웅,5 (2-2),헛스윙 삼진,2사 1루 0:0,이닝종료 0:0,2.3,0.215,-0.215,50.00%,-0.064
05월 02일, 키움,5회말,요키시,8 김영웅,3 (1-1),선행주자아웃 출루,"무사 1,2루 0:0","1사 1,2루 0:0",2.28,1.623,-0.647,61.40%,-0.067
04월 28일, KT,4회초,슐서,7 김영웅,4 (1-2),유격수 플라이 아웃,"1사 1,3루 1:0","2사 1,3루 1:0",1.9,1.258,-0.722,37.40%,-0.068
05월 25일, 두산,9회초,홍건희,8 김영웅,3 (1-1),중견수 플라이 아웃,1사 2루 2:2,2사 2루 2:2,3.27,0.75,-0.377,53.40%,-0.092
04월 30일, KT,5회초,엄상백,7 김영웅,3 (1-1),1루수 병살타 아웃,무사 1루 0:0,2사 0:0,1.93,0.94,-0.841,55.20%,-0.099
05월 25일, 두산,11회초,박정수,8 김영웅,6 (3-2),루킹 삼진,1사 3루 3:3,2사 3루 3:3,4.44,0.979,-0.592,51.70%,-0.189
