Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
09월 05일, KT,8회초,주권,9 박해민,2 (0-1),중견수 플라이 아웃,1사 5:4,2사 5:4,0.68,0.266,-0.167,29.20%,-0.017
07월 27일, KT,6회초,박세진,8 박해민,3 (0-2),좌익수 플라이 아웃,무사 6:4,1사 6:4,0.66,0.523,-0.257,23.40%,-0.017
07월 21일, SSG,1회말,김광현,2 박해민,1 (0-0),1루수 땅볼 아웃,무사 1루 0:0,1사 2루 0:0,1.42,0.94,-0.19,56.60%,-0.017
06월 16일, 두산,1회말,최승용,2 박해민,1 (0-0),1루수 희생번트 아웃,무사 1루 0:0,1사 2루 0:0,1.42,0.94,-0.19,56.60%,-0.017
11월 08일, KT,5회말,쿠에바스,2 박해민,5 (2-2),유격수 플라이 아웃,1사 4:1,2사 4:1,0.68,0.266,-0.167,14.40%,-0.017
06월 10일, 한화,4회초,산체스,1 박해민,4 (1-2),헛스윙 삼진,무사 0:4,1사 0:4,0.67,0.523,-0.257,89.70%,-0.017
05월 12일, 삼성,9회초,김태훈,2 박해민,4 (1-2),루킹 삼진,무사 1루 0:4,1사 1루 0:4,0.75,0.94,-0.41,98.50%,-0.017
04월 12일, 롯데,6회초,김도규,9 박해민,6 (3-2),루킹 삼진,2사 3:4,이닝종료 3:4,0.67,0.099,-0.099,74.30%,-0.017
08월 09일, KIA,6회초,이의리,9 박해민,3 (0-2),1루수 땅볼 아웃,2사 2루 3:0,이닝종료 3:0,0.61,0.373,-0.373,15.80%,-0.017
11월 10일, KT,5회초,벤자민,2 박해민,5 (1-2),2루수 땅볼 아웃,무사 3:1,1사 3:1,0.69,0.523,-0.257,26.30%,-0.018
11월 11일, KT,3회초,엄상백,2 박해민,2 (0-1),1루수 땅볼 아웃,무사 2:0,1사 2:0,0.69,0.523,-0.257,30.20%,-0.018
11월 10일, KT,1회초,벤자민,2 박해민,1 (0-0),투수 희생번트 아웃,무사 1루 0:0,1사 2루 0:0,1.44,0.94,-0.19,48.20%,-0.018
09월 21일, SSG,3회초,엘리아스,9 박해민,4 (1-2),헛스윙 삼진,무사 2:0,1사 2:0,0.69,0.523,-0.257,30.20%,-0.018
08월 04일, 삼성,3회초,뷰캐넌,9 박해민,2 (0-1),유격수 땅볼 아웃,무사 2:0,1사 2:0,0.69,0.523,-0.257,30.20%,-0.018
10월 10일, 롯데,3회말,이인복,1 박해민,6 (2-2),투수 땅볼 아웃,1사 0:0,2사 0:0,0.72,0.266,-0.167,51.20%,-0.018
09월 09일, KIA,3회초,황동하,9 박해민,4 (1-2),헛스윙 삼진,1사 0:0,2사 0:0,0.72,0.266,-0.167,54.30%,-0.018
09월 06일, KT,3회초,벤자민,9 박해민,6 (1-2),좌익수 플라이 아웃,1사 0:0,2사 0:0,0.72,0.266,-0.167,54.30%,-0.018
08월 24일, 롯데,3회말,반즈,9 박해민,1 (0-0),1루수 번트 땅볼 아웃,1사 0:0,2사 0:0,0.72,0.266,-0.167,51.20%,-0.018
08월 20일, SSG,3회초,엘리아스,9 박해민,6 (2-2),2루수 땅볼 아웃,1사 0:0,2사 0:0,0.72,0.266,-0.167,54.30%,-0.018
07월 29일, 두산,3회초,김동주,8 박해민,3 (1-1),좌익수 플라이 아웃,1사 0:0,2사 0:0,0.72,0.266,-0.167,54.30%,-0.018
07월 21일, SSG,3회말,김광현,2 박해민,7 (3-2),유격수 땅볼 아웃,1사 1:1,2사 1:1,0.72,0.266,-0.167,51.20%,-0.018
06월 13일, 삼성,3회말,최채흥,9 박해민,7 (3-2),좌익수 플라이 아웃,1사 0:0,2사 0:0,0.72,0.266,-0.167,51.20%,-0.018
06월 09일, 한화,3회초,페냐,8 박해민,6 (2-2),헛스윙 삼진,1사 0:0,2사 0:0,0.72,0.266,-0.167,54.30%,-0.018
04월 06일, 키움,7회초,하영민,9 박해민,6 (1-2),1루수 땅볼 아웃,무사 3루 3:0,1사 3루 3:0,0.37,1.595,-0.616,8.10%,-0.018
04월 06일, 키움,2회초,장재영,9 박해민,2 (1-0),우익수 플라이 아웃,2사 1루 2:0,이닝종료 2:0,0.64,0.215,-0.215,33.70%,-0.018
10월 01일, 두산,5회초,알칸타라,2 박해민,1 (0-0),1루수 땅볼 아웃,1사 1루 2:1,2사 2루 2:1,1.25,0.53,-0.157,37.60%,-0.018
07월 26일, KT,3회초,고영표,8 박해민,5 (0-2),루킹 삼진,1사 0:1,2사 0:1,0.73,0.266,-0.167,65.90%,-0.018
08월 31일, 두산,3회말,곽빈,9 박해민,1 (0-0),포수 희생번트 아웃,무사 1루 0:0,1사 2루 0:0,1.61,0.94,-0.19,57.60%,-0.019
08월 11일, 키움,3회말,장재영,9 박해민,1 (0-0),1루수 희생번트 아웃,무사 1루 0:0,1사 2루 0:0,1.61,0.94,-0.19,57.60%,-0.019
06월 25일, 롯데,8회말,구승민,7 박해민,2 (1-0),1루수 희생번트 아웃,무사 1루 3:3,1사 2루 3:3,2.68,0.94,-0.19,65.20%,-0.019
11월 11일, KT,5회초,김재윤,2 박해민,3 (0-2),좌익수 플라이 아웃,1사 2루 3:0,2사 2루 3:0,0.66,0.75,-0.377,16.80%,-0.019
04월 29일, KIA,3회말,앤더슨,9 박해민,3 (0-2),1루수 땅볼 아웃,무사 4:0,1사 4:0,0.75,0.523,-0.257,14.00%,-0.019
04월 28일, KIA,7회말,김대유,9 박해민,2 (0-1),1루수 직선타 아웃,무사 2:3,1사 2:3,0.75,0.523,-0.257,77.20%,-0.019
09월 02일, 한화,3회말,산체스,9 박해민,6 (2-2),헛스윙 삼진,1사 1:0,2사 1:0,0.77,0.266,-0.167,38.70%,-0.019
05월 16일, KT,5회말,벤자민,1 박해민,5 (2-2),루킹 삼진,무사 9:5,1사 9:5,0.76,0.523,-0.257,9.90%,-0.019
07월 26일, KT,5회초,고영표,8 박해민,1 (0-0),중견수 플라이 아웃,1사 1:3,2사 1:3,0.79,0.266,-0.167,80.30%,-0.019
06월 23일, 롯데,4회말,박세웅,2 박해민,6 (2-2),1루수 땅볼 아웃,1사 0:0,2사 0:0,0.78,0.266,-0.167,51.30%,-0.019
06월 03일, NC,4회말,페디,9 박해민,7 (3-2),2루수 땅볼 아웃,1사 2루 7:2,2사 3루 7:2,0.75,0.75,-0.363,7.90%,-0.02
04월 19일, NC,8회말,김태현,9 박해민,2 (1-0),투수 번트 플라이 아웃,무사 1루 5:7,2사 5:7,0.36,0.94,-0.841,93.00%,-0.02
08월 24일, 롯데,4회말,반즈,9 박해민,1 (0-0),우익수 플라이 아웃,"2사 1,2루 0:3",이닝종료 0:3,0.77,0.484,-0.484,84.00%,-0.02
04월 12일, 롯데,4회초,박세웅,9 박해민,5 (2-2),낫아웃 삼진,2사 2루 3:0,이닝종료 3:0,0.71,0.373,-0.373,21.10%,-0.02
04월 02일, KT,1회초,소형준,9 박해민,3 (1-1),유격수 플라이 아웃,"2사 1,2루 4:0",이닝종료 4:0,0.78,0.484,-0.484,19.10%,-0.02
05월 19일, 한화,6회말,윤대경,9 박해민,7 (3-2),좌익수 플라이 아웃,1사 2루 1:3,2사 2루 1:3,0.71,0.75,-0.377,84.00%,-0.02
09월 05일, KT,3회초,쿠에바스,9 박해민,5 (3-1),1루수 땅볼 아웃,2사 2루 4:1,이닝종료 4:1,0.72,0.373,-0.373,23.10%,-0.02
06월 14일, 삼성,7회말,뷰캐넌,2 박해민,3 (1-1),선행주자아웃 출루,2사 1루 2:3,이닝종료 2:3,0.73,0.215,-0.215,74.80%,-0.02
09월 16일, SSG,3회말,오원석,9 박해민,3 (0-2),2루수 땅볼 아웃,무사 0:1,1사 0:1,0.8,0.523,-0.257,65.00%,-0.021
06월 30일, KIA,2회말,양현종,8 박해민,3 (0-2),유격수 땅볼 아웃,2사 1루 0:1,이닝종료 0:1,0.73,0.215,-0.215,61.40%,-0.021
05월 11일, 키움,3회말,정찬헌,9 박해민,6 (3-2),루킹 삼진,무사 0:1,1사 0:1,0.8,0.523,-0.257,65.00%,-0.021
08월 11일, 키움,7회말,김성진,9 박해민,5 (2-2),헛스윙 삼진,2사 3:3,이닝종료 3:3,0.81,0.099,-0.099,50.00%,-0.021
09월 17일, SSG,4회말,맥카티,8 박해민,1 (0-0),3루수 플라이 아웃,무사 2:3,1사 2:3,0.83,0.523,-0.257,66.60%,-0.021
04월 21일, 한화,9회초,한승주,9 박해민,3 (1-1),선행주자아웃 출루,무사 2루 4:2,1사 1루 4:2,0.35,1.249,-0.719,7.30%,-0.021
06월 08일, 키움,3회초,최원태,8 박해민,2 (0-1),좌익수 플라이 아웃,무사 0:3,1사 0:3,0.84,0.523,-0.257,82.00%,-0.021
09월 01일, 한화,5회말,페냐,9 박해민,8 (1-2),헛스윙 삼진,무사 0:1,1사 0:1,0.84,0.523,-0.257,68.90%,-0.021
06월 16일, 두산,5회말,최승용,2 박해민,5 (1-2),좌익수 플라이 아웃,무사 2:3,1사 2:3,0.84,0.523,-0.257,68.90%,-0.021
08월 26일, NC,5회초,태너,9 박해민,4 (1-2),헛스윙 삼진,1사 1:1,2사 1:1,0.87,0.266,-0.167,55.20%,-0.022
07월 28일, 두산,2회초,알칸타라,8 박해민,4 (1-2),선행주자아웃 출루,1사 1루 2:0,2사 1루 2:0,0.9,0.53,-0.315,31.90%,-0.022
09월 08일, KIA,3회초,윤영철,9 박해민,1 (0-0),중견수 플라이 아웃,무사 1:0,1사 1:0,0.87,0.523,-0.257,40.80%,-0.022
10월 15일, 두산,1회말,김동주,1 박해민,3 (0-2),2루수 땅볼 아웃,무사 0:0,1사 0:0,0.87,0.523,-0.257,52.60%,-0.022
10월 14일, 두산,1회말,브랜든,1 박해민,1 (0-0),우익수 플라이 아웃,무사 0:0,1사 0:0,0.87,0.523,-0.257,52.60%,-0.022
10월 10일, 롯데,1회말,이인복,1 박해민,3 (1-1),좌익수 플라이 아웃,무사 0:0,1사 0:0,0.87,0.523,-0.257,52.60%,-0.022
06월 04일, NC,1회말,이재학,1 박해민,5 (2-2),유격수 플라이 아웃,무사 0:0,1사 0:0,0.87,0.523,-0.257,52.60%,-0.022
06월 10일, 한화,1회초,산체스,1 박해민,5 (2-2),헛스윙 삼진,무사 0:0,1사 0:0,0.87,0.523,-0.257,52.20%,-0.022
06월 06일, 키움,1회초,요키시,1 박해민,7 (1-2),헛스윙 삼진,무사 0:0,1사 0:0,0.87,0.523,-0.257,52.20%,-0.022
05월 24일, SSG,1회초,엘리아스,1 박해민,7 (3-2),좌익수 플라이 아웃,무사 0:0,1사 0:0,0.87,0.523,-0.257,52.20%,-0.022
04월 22일, 한화,4회초,남지민,9 박해민,3 (1-1),유격수 플라이 아웃,1사 1루 2:0,2사 1루 2:0,0.92,0.53,-0.315,28.80%,-0.022
04월 18일, NC,4회말,이용준,9 박해민,3 (0-2),헛스윙 삼진,2사 1루 1:2,이닝종료 1:2,0.79,0.215,-0.215,64.10%,-0.022
08월 12일, 키움,6회말,김동혁,9 박해민,2 (0-1),1루수 땅볼 출루,"1사 1,3루 2:5","2사 1,3루 2:5",0.63,1.258,-0.722,91.40%,-0.023
04월 29일, KIA,9회말,장현식,9 박해민,4 (1-2),2루수 땅볼 아웃,무사 6:3,1사 6:3,0.91,0.523,-0.257,1.80%,-0.023
08월 17일, 삼성,6회초,백정현,9 박해민,8 (3-2),루킹 삼진,무사 0:3,1사 0:3,0.92,0.523,-0.257,89.00%,-0.024
06월 22일, NC,10회초,전사민,2 박해민,1 (0-0),1루수 희생번트 아웃,무사 1루 3:3,1사 2루 3:3,3.44,0.94,-0.19,44.20%,-0.024
04월 23일, 한화,2회초,이태양,9 박해민,3 (1-1),3루수 플라이 아웃,2사 1루 0:0,이닝종료 0:0,0.84,0.215,-0.215,55.10%,-0.024
08월 12일, 키움,2회말,맥키니,9 박해민,1 (1-0),1루주자 박해민 : 2루도루실패,2사 1루 1:1,이닝종료 1:1,0.84,0.215,-0.215,50.00%,-0.024
05월 10일, 키움,2회말,최원태,9 박해민,4 (1-2),우익수 플라이 아웃,2사 1루 0:0,이닝종료 0:0,0.84,0.215,-0.215,50.00%,-0.024
09월 17일, SSG,5회말,김광현,9 박해민,6 (3-2),3루수 파울플라이 아웃,1사 3:2,2사 3:2,0.97,0.266,-0.167,35.40%,-0.024
10월 14일, 두산,6회말,브랜든,1 박해민,4 (1-2),헛스윙 삼진,1사 1:1,2사 1:1,0.98,0.266,-0.167,51.70%,-0.024
08월 06일, 삼성,6회초,우규민,8 박해민,1 (0-0),1루수 번트 플라이 아웃,무사 1루 3:1,1사 1루 3:1,1.04,0.94,-0.41,21.60%,-0.024
05월 09일, 키움,6회말,김동혁,9 박해민,5 (2-2),유격수 땅볼 아웃,1사 2:2,2사 2:2,0.98,0.266,-0.167,51.70%,-0.024
07월 09일, 롯데,2회초,스트레일리,8 박해민,6 (3-2),유격수 땅볼 아웃,무사 1:2,1사 1:2,0.97,0.523,-0.257,63.00%,-0.024
06월 04일, NC,4회말,이재학,1 박해민,4 (2-1),중견수 플라이 아웃,무사 3:0,1사 3:0,0.97,0.523,-0.257,18.60%,-0.025
05월 24일, SSG,3회초,엘리아스,1 박해민,3 (0-2),2루수 땅볼 아웃,무사 2:4,1사 2:4,0.97,0.523,-0.257,74.00%,-0.025
05월 16일, KT,7회말,손동현,1 박해민,7 (2-2),2루수 땅볼 아웃,무사 2루 10:6,1사 3루 10:6,1.19,1.249,-0.27,8.70%,-0.025
05월 03일, NC,7회초,하준영,9 박해민,2 (0-1),2루수 땅볼 아웃,무사 2:1,1사 2:1,0.98,0.523,-0.257,32.90%,-0.025
04월 05일, 키움,3회초,최원태,9 박해민,8 (1-2),3루수 플라이 아웃,무사 0:2,1사 0:2,0.97,0.523,-0.257,74.00%,-0.025
09월 17일, SSG,6회말,노경은,9 박해민,2 (0-1),좌익수 플라이 아웃,"2사 1,2루 3:5",이닝종료 3:5,0.97,0.484,-0.484,81.90%,-0.025
04월 08일, 삼성,2회말,뷰캐넌,9 박해민,4 (3-0),유격수 플라이 아웃,1사 1루 0:1,2사 1루 0:1,1.04,0.53,-0.315,63.50%,-0.025
09월 01일, 한화,3회말,페냐,9 박해민,4 (1-2),헛스윙 삼진,무사 0:0,1사 0:0,0.99,0.523,-0.257,53.00%,-0.025
07월 06일, KT,3회말,쿠에바스,8 박해민,3 (0-2),3루수 파울플라이 아웃,무사 0:0,1사 0:0,0.99,0.523,-0.257,53.00%,-0.025
04월 14일, 두산,3회말,알칸타라,9 박해민,7 (1-2),헛스윙 삼진,무사 1:1,1사 1:1,0.99,0.523,-0.257,53.00%,-0.025
08월 20일, SSG,8회초,엘리아스,9 박해민,1 (0-0),1루수 땅볼 아웃,2사 1:1,이닝종료 1:1,0.98,0.099,-0.099,60.70%,-0.025
08월 16일, 삼성,3회초,이승현,9 박해민,1 (0-0),우익수 플라이 아웃,무사 1:1,1사 1:1,0.99,0.523,-0.257,52.50%,-0.025
07월 25일, KT,3회초,벤자민,8 박해민,2 (0-1),유격수 땅볼 아웃,무사 0:0,1사 0:0,0.99,0.523,-0.257,52.50%,-0.025
06월 07일, 키움,3회초,후라도,2 박해민,2 (0-1),중견수 플라이 아웃,무사 1:1,1사 1:1,0.99,0.523,-0.257,52.50%,-0.025
09월 22일, NC,2회말,최성영,9 박해민,6 (2-2),투수 땅볼 아웃,2사 1루 3:2,이닝종료 3:2,0.9,0.215,-0.215,38.60%,-0.025
04월 27일, SSG,2회말,김광현,9 박해민,1 (0-1),1루주자 박해민 : 2루도루실패,2사 1루 2:1,이닝종료 2:1,0.9,0.215,-0.215,38.60%,-0.025
06월 30일, KIA,5회말,양현종,8 박해민,5 (2-2),3루수 직선타 아웃,무사 4:1,1사 4:1,1.02,0.523,-0.257,16.10%,-0.026
04월 15일, 두산,3회말,곽빈,9 박해민,2 (1-0),1루주자 박해민 : 2루도루실패,2사 1루 0:0,이닝종료 0:0,0.92,0.215,-0.215,50.00%,-0.026
11월 10일, KT,6회초,이상동,2 박해민,3 (0-2),중견수 플라이 아웃,2사 1루 5:4,이닝종료 5:4,0.92,0.215,-0.215,39.20%,-0.026
07월 29일, 두산,6회초,최승용,8 박해민,4 (1-2),좌익수 플라이 아웃,2사 1루 4:3,이닝종료 4:3,0.92,0.215,-0.215,39.20%,-0.026
10월 14일, 두산,8회말,정철원,1 박해민,4 (1-2),헛스윙 삼진,2사 2:2,이닝종료 2:2,1.03,0.099,-0.099,50.00%,-0.026
09월 22일, NC,8회말,임정호,9 박해민,7 (2-2),좌익수 플라이 아웃,2사 4:4,이닝종료 4:4,1.03,0.099,-0.099,50.00%,-0.026
06월 30일, KIA,8회말,임기영,8 박해민,8 (3-2),헛스윙 삼진,2사 4:4,이닝종료 4:4,1.03,0.099,-0.099,50.00%,-0.026
04월 25일, SSG,8회말,백승건,9 박해민,6 (2-2),투수 땅볼 아웃,2사 4:4,이닝종료 4:4,1.03,0.099,-0.099,50.00%,-0.026
04월 18일, NC,7회말,김영규,9 박해민,3 (0-2),헛스윙 삼진,1사 4:2,2사 4:2,1.06,0.266,-0.167,15.00%,-0.026
10월 04일, 롯데,3회초,이인복,2 박해민,4 (1-2),2루수 땅볼 아웃,2사 1루 0:1,이닝종료 0:1,0.93,0.215,-0.215,67.10%,-0.026
05월 02일, NC,3회초,송명기,9 박해민,6 (3-2),헛스윙 삼진,무사 1:2,1사 1:2,1.03,0.523,-0.257,64.00%,-0.026
07월 12일, 한화,3회말,문동주,8 박해민,2 (0-1),좌익수 플라이 아웃,무사 2:0,1사 2:0,1.05,0.523,-0.257,29.70%,-0.027
04월 20일, NC,2회말,송명기,9 박해민,3 (2-0),1루수 땅볼 아웃,1사 2루 0:1,2사 3루 0:1,1.09,0.75,-0.363,64.80%,-0.027
05월 27일, KIA,4회초,양현종,9 박해민,1 (0-0),3루수 파울플라이 아웃,2사 2루 3:1,이닝종료 3:1,0.95,0.373,-0.373,30.60%,-0.027
09월 17일, SSG,3회말,김광현,9 박해민,4 (1-2),헛스윙 삼진,무사 2:1,1사 2:1,1.08,0.523,-0.257,40.70%,-0.027
06월 06일, 키움,3회초,요키시,1 박해민,3 (2-0),중견수 플라이 아웃,1사 1루 1:0,2사 1루 1:0,1.14,0.53,-0.315,41.10%,-0.027
05월 02일, NC,7회초,조민석,9 박해민,2 (1-0),선행주자아웃 출루,2사 만루 5:2,이닝종료 5:2,1.1,0.944,-0.944,12.40%,-0.028
10월 15일, 두산,3회말,김동주,1 박해민,6 (2-2),중견수 플라이 아웃,2사 1루 1:0,이닝종료 1:0,0.98,0.215,-0.215,37.50%,-0.028
07월 08일, 롯데,2회초,박세웅,8 박해민,3 (0-2),2루수 땅볼 아웃,1사 2루 2:1,2사 3루 2:1,1.15,0.75,-0.363,40.60%,-0.028
05월 02일, NC,4회초,송명기,9 박해민,6 (1-2),우익수 플라이 아웃,2사 1루 2:2,이닝종료 2:2,1,0.215,-0.215,56.00%,-0.028
06월 21일, NC,4회초,신민혁,8 박해민,3 (0-2),헛스윙 삼진,1사 1루 1:0,2사 1루 1:0,1.2,0.53,-0.315,40.10%,-0.029
05월 24일, SSG,5회초,엘리아스,1 박해민,6 (3-2),헛스윙 삼진,무사 3:5,1사 3:5,1.13,0.523,-0.257,78.40%,-0.029
06월 16일, 두산,2회말,최승용,2 박해민,4 (1-2),좌익수 플라이 아웃,1사 2루 2:3,2사 2루 2:3,1.09,0.75,-0.377,64.40%,-0.031
04월 22일, 한화,2회초,남지민,9 박해민,1 (0-0),유격수 플라이 아웃,무사 1루 1:0,1사 1루 1:0,1.33,0.94,-0.41,39.30%,-0.031
04월 11일, 롯데,7회초,구승민,9 박해민,2 (0-1),좌익수 플라이 아웃,1사 5:6,2사 5:6,1.25,0.266,-0.167,77.00%,-0.031
06월 02일, NC,3회말,최성영,9 박해민,3 (1-1),유격수 직선타 아웃,1사 1루 0:0,2사 1루 0:0,1.31,0.53,-0.315,52.60%,-0.031
09월 08일, KIA,5회초,윤영철,9 박해민,,1루주자 박해민 : 2루도루실패,1사 1루 2:0,2사 2:0,0.92,0.53,-0.431,27.50%,-0.032
05월 13일, 삼성,6회초,이승현,2 박해민,6 (1-2),좌익수 플라이 아웃,"1사 1,2루 4:2","2사 1,2루 4:2",1.38,0.977,-0.493,22.20%,-0.032
09월 17일, SSG,2회말,맥카티,8 박해민,7 (2-2),2루수 땅볼 아웃,"1사 1,2루 1:0","2사 2,3루 1:0",2.21,0.977,-0.343,45.20%,-0.032
04월 04일, 키움,3회초,후라도,9 박해민,3 (0-2),루킹 삼진,1사 1루 0:0,2사 1루 0:0,1.33,0.53,-0.315,52.90%,-0.032
10월 04일, 롯데,6회초,김도규,2 박해민,3 (1-1),좌익수 플라이 아웃,"2사 1,2루 5:3",이닝종료 5:3,1.25,0.484,-0.484,25.50%,-0.032
10월 01일, 두산,6회초,알칸타라,2 박해민,3 (0-2),헛스윙 삼진,"2사 1,2루 5:3",이닝종료 5:3,1.25,0.484,-0.484,25.50%,-0.032
04월 05일, 키움,5회초,최원태,9 박해민,4 (2-1),좌익수 플라이 아웃,무사 1:2,1사 1:2,1.27,0.523,-0.257,67.30%,-0.032
08월 12일, 키움,4회말,맥키니,9 박해민,4 (1-2),좌익수 플라이 아웃,2사 2루 2:3,이닝종료 2:3,1.15,0.373,-0.373,64.10%,-0.033
07월 21일, SSG,5회말,김광현,2 박해민,4 (2-1),우익수 플라이 아웃,1사 1루 5:2,2사 1루 5:2,1.35,0.53,-0.315,15.80%,-0.033
04월 25일, SSG,6회말,이로운,9 박해민,4 (2-1),중견수 방면 1루타,1사 2루 3:4,2사 2루 3:4,1.16,0.75,-0.377,72.90%,-0.033
09월 27일, KT,1회말,배제성,2 박해민,5 (3-1),중견수 플라이 아웃,무사 1루 0:0,1사 1루 0:0,1.42,0.94,-0.41,55.00%,-0.033
05월 14일, 삼성,1회초,뷰캐넌,2 박해민,3 (0-2),루킹 삼진,무사 1루 0:0,1사 1루 0:0,1.44,0.94,-0.41,49.80%,-0.033
05월 13일, 삼성,1회초,허윤동,2 박해민,6 (2-2),선행주자아웃 출루,무사 1루 0:0,1사 1루 0:0,1.44,0.94,-0.41,49.80%,-0.033
04월 04일, 키움,4회초,후라도,9 박해민,5 (2-2),2루수 땅볼 아웃,"2사 2,3루 3:0",이닝종료 3:0,1.13,0.634,-0.634,21.10%,-0.033
06월 09일, 한화,6회초,페냐,8 박해민,5 (1-2),1루수 땅볼 아웃,2사 만루 3:0,이닝종료 3:0,1.32,0.944,-0.944,15.80%,-0.033
04월 04일, 키움,6회초,후라도,9 박해민,5 (0-2),루킹 삼진,2사 만루 3:0,이닝종료 3:0,1.32,0.944,-0.944,15.80%,-0.033
10월 06일, KIA,5회말,김대유,2 박해민,4 (1-2),유격수 땅볼 아웃,2사 2루 0:1,이닝종료 0:1,1.19,0.373,-0.373,66.30%,-0.034
08월 17일, 삼성,8회초,김태훈,9 박해민,3 (1-1),투수 희생번트 아웃,무사 2루 1:4,1사 3루 1:4,1.54,1.249,-0.27,91.10%,-0.034
08월 20일, SSG,6회초,엘리아스,9 박해민,5 (0-2),유격수 플라이 아웃,무사 1:1,1사 1:1,1.34,0.523,-0.257,53.40%,-0.034
05월 09일, 키움,4회말,후라도,9 박해민,2 (0-1),선행주자아웃 출루,1사 1루 2:2,2사 1루 2:2,1.43,0.53,-0.315,52.80%,-0.034
08월 02일, 키움,2회말,안우진,8 박해민,4 (2-1),2루수 땅볼 아웃,2사 2루 0:0,이닝종료 0:0,1.21,0.373,-0.373,50.00%,-0.034
07월 02일, KIA,2회말,앤더슨,8 박해민,2 (1-0),우익수 플라이 아웃,2사 2루 0:0,이닝종료 0:0,1.21,0.373,-0.373,50.00%,-0.034
09월 07일, KT,4회초,고영표,9 박해민,2 (0-1),2루수 땅볼 아웃,2사 2루 4:3,이닝종료 4:3,1.22,0.373,-0.373,42.50%,-0.035
06월 17일, 두산,7회말,이영하,2 박해민,1 (0-0),1루수 희생번트 아웃,무사 1루 3:2,1사 2루 3:2,3.09,0.94,-0.19,40.20%,-0.035
05월 09일, 키움,8회말,김재웅,9 박해민,2 (0-1),2루수 땅볼 아웃,1사 4:4,2사 4:4,1.39,0.266,-0.167,52.60%,-0.035
05월 12일, 삼성,4회초,백정현,2 박해민,5 (2-2),헛스윙 삼진,무사 1루 0:3,1사 1루 0:3,1.51,0.94,-0.41,81.50%,-0.035
08월 03일, 키움,11회말,문성현,8 박해민,5 (2-2),2루수 땅볼 아웃,2사 4:4,이닝종료 4:4,1.38,0.099,-0.099,50.00%,-0.035
04월 18일, NC,9회말,김시훈,9 박해민,1 (0-0),좌익수 플라이 아웃,2사 4:4,이닝종료 4:4,1.38,0.099,-0.099,50.00%,-0.035
05월 18일, KT,1회말,고영표,2 박해민,2 (0-1),좌익수 플라이 아웃,무사 1루 1:0,1사 1루 1:0,1.53,0.94,-0.41,44.80%,-0.035
06월 28일, SSG,4회초,박종훈,8 박해민,6 (3-2),루킹 삼진,2사 2루 1:3,이닝종료 1:3,1.25,0.373,-0.373,78.90%,-0.036
05월 02일, NC,6회초,김영규,9 박해민,5 (2-2),헛스윙 삼진,2사 1루 2:2,이닝종료 2:2,1.26,0.215,-0.215,57.50%,-0.036
06월 22일, NC,7회초,조민석,2 박해민,2 (0-1),1루수 희생번트 아웃,무사 2루 1:3,1사 3루 1:3,2.07,1.249,-0.27,76.90%,-0.036
06월 07일, 키움,8회초,원종현,2 박해민,5 (1-2),좌익수 플라이 아웃,무사 1:3,1사 1:3,1.45,0.523,-0.257,90.30%,-0.037
09월 29일, 두산,6회초,최원준,2 박해민,1 (0-0),투수 땅볼 아웃,무사 2:3,1사 2:3,1.45,0.523,-0.257,70.00%,-0.037
08월 13일, 키움,2회말,김동규,9 박해민,7 (3-2),우익수 플라이 아웃,무사 2루 2:3,1사 2루 2:3,1.05,1.249,-0.499,67.40%,-0.037
09월 24일, 한화,3회말,이태양,8 박해민,2 (0-1),2루수 플라이 아웃,무사 1루 0:0,1사 1루 0:0,1.61,0.94,-0.41,55.70%,-0.037
08월 17일, 삼성,3회초,백정현,9 박해민,1 (0-0),1루수 번트 플라이 아웃,무사 1루 0:0,1사 1루 0:0,1.63,0.94,-0.41,49.70%,-0.038
05월 13일, 삼성,3회초,허윤동,2 박해민,2 (0-1),좌익수 플라이 아웃,무사 1루 1:1,1사 1루 1:1,1.63,0.94,-0.41,49.70%,-0.038
09월 30일, 두산,6회초,김동주,2 박해민,1 (0-0),1루주자 박해민 : 2루도루실패,2사 1루 1:2,이닝종료 1:2,1.33,0.215,-0.215,74.30%,-0.038
04월 13일, 롯데,9회초,구승민,9 박해민,5 (1-2),낫아웃 삼진,무사 6:8,1사 6:8,1.5,0.523,-0.257,96.50%,-0.038
11월 07일, KT,7회말,손동현,2 박해민,4 (0-2),중견수 플라이 아웃,무사 2:2,1사 2:2,1.51,0.523,-0.257,54.90%,-0.039
07월 09일, 롯데,7회초,최준용,8 박해민,1 (0-0),좌익수 플라이 아웃,무사 1루 4:7,1사 1루 4:7,1.69,0.94,-0.41,89.30%,-0.039
05월 09일, 키움,2회말,후라도,9 박해민,4 (1-2),중견수 플라이 아웃,1사 2루 2:1,2사 2루 2:1,1.38,0.75,-0.377,42.20%,-0.039
07월 08일, 롯데,6회초,박세웅,8 박해민,6 (3-2),선행주자아웃 출루,"1사 1,2루 4:3","2사 1,3루 4:3",2.07,0.977,-0.441,33.70%,-0.039
04월 26일, SSG,7회말,백승건,9 박해민,3 (1-1),우익수 플라이 아웃,무사 5:3,1사 5:3,1.54,0.523,-0.257,17.60%,-0.039
09월 30일, 두산,8회초,김강률,2 박해민,2 (0-1),좌익수 플라이 아웃,1사 1:2,2사 1:2,1.57,0.266,-0.167,84.20%,-0.039
